timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764059649,127.0.0.1,8080,get-all,8,60,300,5000000,0.1,0,12345,31842,62472,106.14,25.4431,40.9907,42.2177,43.0563,22.1687,0.000989583,0.207474
