timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764067212,127.0.0.1,8080,get-all,1024,60,300,5000000,0.1,0,12345,36716,1236307,122.387,241.396,0.025579,45.0431,5007.77,11.5964,0.0951823,0.474167
