timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764066492,127.0.0.1,8080,put-all,1024,60,300,5000000,0.1,0,12345,45346,1167280,151.153,253.542,0.025406,4497.64,5018.99,10.7296,0.00239583,3.06234
