timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764060010,127.0.0.1,8080,put-all,16,60,300,5000000,0.1,0,12345,46923,0,156.41,102.284,83.0033,259.286,262.81,14.7758,0.00117187,2.73935
