timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764059289,127.0.0.1,8080,get-popular,8,60,300,5000000,0.1,0,12345,87281,9127,290.937,24.8927,40.8732,41.629,42.0198,10.2677,0,0.171589
