timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764068295,127.0.0.1,8080,get-all,2048,60,300,5000000,0.1,0,12345,6599,1177519,21.9967,492.266,0.024577,2277.59,5873.01,8.05185,0.00015625,0.146901
