timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764062530,127.0.0.1,8080,get-popular,64,60,300,5000000,0.1,0,12345,87297,9008,290.99,199.358,41.0383,873.95,887.75,12.1363,0.0551823,0.362057
