timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764066131,127.0.0.1,8080,get-all,512,60,300,5000000,0.1,0,12345,70816,32959,236.053,1482.73,41.9976,5005,5005.39,24.1722,0,0.154844
