timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764067934,127.0.0.1,8080,get-popular,2048,60,300,5000000,0.1,0,12345,20226,1162862,67.42,501.303,0.024619,2230.7,5842.05,7.96376,0,0.255391
