timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764065771,127.0.0.1,8080,get-popular,512,60,300,5000000,0.1,0,12345,86921,20200,289.737,1436.5,41.1034,5005,5005.37,10.2223,0,0.192969
