timestamp,host,port,workload,clients,warmup_s,measure_s,keys,put_ratio,delete_ratio,seed,ok,fail,thr_rps,avg_ms,p50_ms,p95_ms,p99_ms,cpu_utilization,disk_read_MBps,disk_write_MBps
1764064330,127.0.0.1,8080,put-all,256,60,300,5000000,0.1,0,12345,45809,5852,152.697,1487.54,83.9451,5005.01,5005.41,14.2229,0,2.53021
